"parentEventID","eventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","year","month","day","institutionCode","eventTime","habitat","fieldNumber","type","institutionID","datasetName","datasetID","language","rightsHolder","references","locationID","higherGeography","continent","waterBody","country","countryCode","locality","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","geodeticDatum","georeferencedBy"
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0521","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","03:59:00","Zona Pelágica","SP-23-0521","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,3,-82,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0526","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","13:07:00","Zona Pelágica","SP-23-0526","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,3,-81,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0527","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","13:07:00","Zona Pelágica","SP-23-0527","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,3,-81,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0529","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","13:07:00","Zona Pelágica","SP-23-0529","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,3,-81,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0530","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","13:07:00","Zona Pelágica","SP-23-0530","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,3,-81,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0537","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-31,"2023","10","31","Dirección General Marítima (DIMAR)","22:55:00","Zona Pelágica","SP-23-0537","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,3,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0539","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-31,"2023","10","31","Dirección General Marítima (DIMAR)","22:55:00","Zona Pelágica","SP-23-0539","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,3,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0540","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-31,"2023","10","31","Dirección General Marítima (DIMAR)","22:55:00","Zona Pelágica","SP-23-0540","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,3,-78,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0554","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-09,"2023","11","09","Dirección General Marítima (DIMAR)","15:15:00","Zona Pelágica","SP-23-0554","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,4,-80,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0556","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-09,"2023","11","09","Dirección General Marítima (DIMAR)","15:15:00","Zona Pelágica","SP-23-0556","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,4,-80,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0558","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-09,"2023","11","09","Dirección General Marítima (DIMAR)","15:15:00","Zona Pelágica","SP-23-0558","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,4,-80,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0559","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-09,"2023","11","09","Dirección General Marítima (DIMAR)","15:15:00","Zona Pelágica","SP-23-0559","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,4,-80,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0564","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-10,"2023","11","10","Dirección General Marítima (DIMAR)","00:17:00","Zona Pelágica","SP-23-0564","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,4,-81,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0566","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-10,"2023","11","10","Dirección General Marítima (DIMAR)","00:17:00","Zona Pelágica","SP-23-0566","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,4,-81,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0568","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-10,"2023","11","10","Dirección General Marítima (DIMAR)","00:17:00","Zona Pelágica","SP-23-0568","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,4,-81,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0601","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","01:57:00","Zona Pelágica","SP-23-0601","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,4,-82,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0603","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","01:57:00","Zona Pelágica","SP-23-0603","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,4,-82,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0604","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","01:57:00","Zona Pelágica","SP-23-0604","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,4,-82,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0609","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","14:01:00","Zona Pelágica","SP-23-0609","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,4,-83,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0611","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","14:01:00","Zona Pelágica","SP-23-0611","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,4,-83,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0613","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","14:01:00","Zona Pelágica","SP-23-0613","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,4,-83,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0614","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","14:01:00","Zona Pelágica","SP-23-0614","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,4,-83,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0619","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-12,"2023","11","12","Dirección General Marítima (DIMAR)","02:48:00","Zona Pelágica","SP-23-0619","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,4,-84,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0621","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-12,"2023","11","12","Dirección General Marítima (DIMAR)","02:48:00","Zona Pelágica","SP-23-0621","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,4,-84,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0623","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-12,"2023","11","12","Dirección General Marítima (DIMAR)","02:48:00","Zona Pelágica","SP-23-0623","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,4,-84,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0624","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-12,"2023","11","12","Dirección General Marítima (DIMAR)","02:48:00","Zona Pelágica","SP-23-0624","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,4,-84,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0629","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-12,"2023","11","12","Dirección General Marítima (DIMAR)","13:02:00","Zona Pelágica","SP-23-0629","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,5,-84,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0631","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-12,"2023","11","12","Dirección General Marítima (DIMAR)","13:02:00","Zona Pelágica","SP-23-0631","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,5,-84,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0633","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-12,"2023","11","12","Dirección General Marítima (DIMAR)","13:02:00","Zona Pelágica","SP-23-0633","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,5,-84,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0634","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-12,"2023","11","12","Dirección General Marítima (DIMAR)","13:02:00","Zona Pelágica","SP-23-0634","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,5,-84,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0639","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-12,"2023","11","12","Dirección General Marítima (DIMAR)","21:13:00","Zona Pelágica","SP-23-0639","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,5,-83,"WGS84","Laura Carolina Ortiz Mieles "
"CCCP:ERFEN:2023","CCCP:ERFEN:2023:SP-23-0641","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-12,"2023","11","12","Dirección General Marítima (DIMAR)","21:13:00","Zona Pelágica","SP-23-0641","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,5,-83,"WGS84","Laura Carolina Ortiz Mieles "
